0.03651113218771204 0.9992130015779045 1.5339768609230289 0.036599554414103785 500
0.07389422450121857 0.9967803119099992 1.4910627052340155 0.07401592291813586 1000
0.11302476653718249 0.9934634382450435 1.458170230165103 0.1131915833088395 1500
0.15588349550682812 0.9864816994252885 1.4101981103453758 0.1563256504426267 2000
0.20375313010071922 0.9752165663008918 1.3458582928004237 0.2053030799119866 2500
0.2575606290484236 0.9627258977637522 1.299174225967322 0.26031236727644824 3000
0.3231718297245456 0.9398434364859974 1.2276401612449996 0.3285477597124178 3500
0.4008046538627576 0.9041139943829865 1.1357485761274244 0.4119256287386901 4000
0.4989997027002143 0.8489546300303468 1.0151114182302416 0.5196822567565547 4500
0.6167151436870848 0.7600621407908422 0.8563981573701138 0.6672742796224798 5000
0.8702905651969591 0.3931852863238106 0.40250085077945297 1.0412494691058534 6000
0.9294642454084101 0.19253848513239885 -0.18428582505957625 -1.109547693395763 7000
0.7706318024794724 0.5836462213805089 -0.6197733987001897 -0.8786406333567927 8000
0.6129500666866249 0.7659809701711879 -0.8708494835750837 -0.6616822446997537 9000
0.5002813506531503 0.853326111049729 -1.02227424947811 -0.5233893360885604 10000
0.4202539896947133 0.899423702990578 -1.130722027880029 -0.4104804961183408 11000
0.36423234753737277 0.9283985341247118 -1.1965698098992703 -0.3591468721584663 12000
0.3212334798439485 0.9460517959956499 -1.2423742307886094 -0.3220760788458854 13000
0.26074597570763464 0.9662966984438989 -1.3091016587508562 -0.2654645792277428 15000
0.20439896739036498 0.9800600952588616 -1.3707397066142875 -0.20985838925913392 18000
0.1691440189602194 0.9866822990571885 -1.4065538628652108 -0.17536370192275985 21000
0.1451582783797226 0.9903114227015646 -1.4310582855632112 -0.14727786359971162 24000
0.12688438596549045 0.9950656833563807 -1.4691343885247197 -0.1199460075135299 27000
0.1120838561045702 0.9968908653282971 -1.487229962209397 -0.11372565405946755 30000
0.10231822497640988 0.9965921586274111 -1.4845910243803815 -0.1105212295528526 33000
0.09281333527593087 0.9974718203701884 -1.492884828985859 -0.1012849471513455 36000
0.0848779161881064 0.9977913603785341 -1.5021211113874129 -0.09091769139454531 39000
0.0783063089383128 0.9981149673242053 -1.5094724381968128 -0.08168140899303822 42000
